Fecha de la Plenaria,Nombre del Senador,Resultado
10/10/2017,Guerra  de la Espriella Maria del Rosario,Si
10/10/2017,Amín Hernández Jaime Alejandro,Si
10/10/2017,Henríquez Pinedo Honorio Miguel,Si
10/10/2017,Amín Escaf Miguel,Si
10/10/2017,Cabrera Báez Ángel Custodio,Si
10/10/2017,Chamorro  Cruz William Jimmy,Si
10/10/2017,García Zuccardi Andrés,Si
10/10/2017,Gnecco Zuleta José  Alfredo,Si
10/10/2017,Pulgar Daza Eduardo Enrique,Si
10/10/2017,Villadiego Villadiego Sandra  Elena,No
10/10/2017,Rodríguez Rengifo Roosvelt,Si
10/11/2017,Gechen Turbay  Jorge Eduardo,No
10/11/2017,Vega  de Plazas Ruby Thania,Si
10/11/2017,Andrade Serrano Hernán Francisco,Si
10/11/2017,Asthon Giraldo Álvaro Antonio,Si
10/11/2017,Benedetti Villaneda Armando Alberto,No
10/11/2017,Celis Carrillo Bernabé,Si
10/11/2017,Cepeda Sarabia Efraín José,Si
10/11/2017,Corzo Román Juan Manuel,No
10/11/2017,Char Chaljub Arturo,No
10/11/2017,Duque Garcia Luis Fernando,Si
10/11/2017,Enríquez Maya Carlos Eduardo,Si
10/11/2017,Enríquez Rosero Manuel Mesías,Si
10/11/2017,Galán Pachón Juan Manuel,Si
10/11/2017,Galvis Méndez Daira,Si
10/11/2017,García Realpe Guillermo,Si
10/11/2017,Gerlein Echeverría Roberto,Si
10/11/2017,Guerra de la Espriella Antonio del Cristo,Si
10/11/2017,López Maya Alexánder,Si
10/11/2017,Mora Jaramillo Manuel Guillermo,Si
10/11/2017,Name Cardozo José David,No
10/11/2017,Pedraza Gutiérrez Jorge Hernando,No
10/11/2017,Restrepo Escobar Juan Carlos,No
10/11/2017,Robledo Castillo Jorge Enrique,Si
10/11/2017,Rodríguez Sarmiento Milton Arlex,No
10/11/2017,Sierra Grajales Luis Emilio,Si
10/11/2017,Velasco Chaves  Luis Fernando,Si
10/11/2017,Aguilar Hurtado Nerthink Mauricio,Si
10/11/2017,Avirama Avirama Marco Aníbal,No
10/11/2017,Barreras Montealegre Roy Leonardo,No
10/11/2017,Besaile Fayad Musa,No
10/11/2017,Elías Vidal Bernardo Miguel,No
10/11/2017,Hoyos Giraldo Germán Darío,Si
10/11/2017,Lizcano Arango Oscar Mauricio,No
10/11/2017,Martínez Aristizábal Maritza,Si
10/11/2017,García Burgos Nora María,Si
10/11/2017,Merheg Marun Juan Samy,Si
10/11/2017,Paredes Aguirre Myriam Alicia,No
10/11/2017,Suárez Mira Olga Lucía,Si
10/11/2017,Tamayo Tamayo Fernando Eustacio,No
10/11/2017,Casado de López Arleth Patricia,No
10/11/2017,Delgado Ruiz Édinson,Si
10/11/2017,Durán Barrera Jaime Enrique,Si
10/11/2017,García Turbay Lidio,Si
10/11/2017,Santos Marín Guillermo Antonio,Si
10/11/2017,Villalba Mosquera Rodrigo,No
10/11/2017,Correa Jiménez Antonio José,Si
10/11/2017,García Romero Teresita,Si
10/11/2017,Guerra Sotto Julio Miguel,Si
10/11/2017,Motoa Solarte Carlos Fernando,Si
10/11/2017,Name Iván Leonidas,Si
10/11/2017,Vega Quiroz Doris Clemencia,Si
10/11/2017,Andrade Casamá Luis Evelis,Si
10/11/2017,Castilla Salazar Jesús Alberto,Si
10/11/2017,Cepeda Castro Iván,No
10/11/2017,Niño Avendaño Senén Segundo,Si
10/11/2017,López Hernández Claudia Nayibe,Si
10/11/2017,Navarro Wolff Antonio José,Si
10/11/2017,Ospina Gómez Jorge Iván,No
10/11/2017,Prieto Riveros Jorge Eliécer,Si
10/11/2017,Dusan Albin Velez Trujillo,Si
10/11/2017,Martínez Rosales Rosmery,Si
10/11/2017,Varón Cotrino Germán,Si
10/11/2017,Alvarez Montenegro Javier Tato,Si
10/11/2017,Cristo Bustos Andrés,Si
10/11/2017,Fernández Alcocer Mario Alberto,Si
10/11/2017,Gaviria Correa Sofía Alejandra,Si
10/11/2017,Morales Hoyos Viviane,Si
10/11/2017,Serpa Uribe Horacio,Si
10/11/2017,Acuña  Díaz Laureano Augusto,No
10/11/2017,Blel Scaf Nadya Georgette,No
10/11/2017,Delgado Martínez Javier Mauricio,Si
10/11/2017,Gómez Jiménez Juan Diego,No
10/11/2017,Osorio  Salgado Nidia Marcela,No
10/11/2017,Pestana Rojas Yamina del Carmen,No
10/11/2017,Araújo Rumié Fernando Nicolás,Si
10/11/2017,Bustamante García Everth,Si
10/11/2017,Cabrales Castillo Daniel  Alberto,Si
10/11/2017,Castañeda Serrano Orlando,No
10/11/2017,Correa  Borrero Susana,Si
10/11/2017,Duque Márquez Iván,Si
10/11/2017,Gaviria Vélez José  Obdulio,Si
10/11/2017,Baron Neira Leon Rigoberto,Si
10/11/2017,Holguín Moreno Paola  Andrea,Si
10/11/2017,Macías Tovar Ernesto,Si
10/11/2017,Mejía Mejía Carlos  Felipe,Si
10/11/2017,Ramos Maya Alfredo,Si
10/11/2017,Rangel  Suárez Alfredo,Si
10/11/2017,Tovar Rey Nohora  Stella,Si
10/11/2017,Uribe Vélez Álvaro,No
10/11/2017,Valencia  Laserna Paloma,Si
10/11/2017,Guerra  de la Espriella Maria del Rosario,Si
10/11/2017,Amín Hernández Jaime Alejandro,Si
10/11/2017,Henríquez Pinedo Honorio Miguel,Si
10/11/2017,Amín Escaf Miguel,Si
10/11/2017,Cabrera Báez Ángel Custodio,Si
10/11/2017,Chamorro  Cruz William Jimmy,Si
10/11/2017,García Zuccardi Andrés,Si
10/11/2017,Gnecco Zuleta José  Alfredo,Si
10/11/2017,Pulgar Daza Eduardo Enrique,No
10/17/2017,Amín Escaf Miguel,Si
10/11/2017,Villadiego Villadiego Sandra  Elena,No
10/11/2017,Rodríguez Rengifo Roosvelt,No
10/17/2017,Gechen Turbay  Jorge Eduardo,Si
10/17/2017,Vega  de Plazas Ruby Thania,Si
10/17/2017,Andrade Serrano Hernán Francisco,Si
10/17/2017,Asthon Giraldo Álvaro Antonio,Si
10/17/2017,Benedetti Villaneda Armando Alberto,Si
10/17/2017,Celis Carrillo Bernabé,Si
10/17/2017,Cepeda Sarabia Efraín José,Si
10/17/2017,Corzo Román Juan Manuel,No
10/17/2017,Char Chaljub Arturo,Si
10/17/2017,Duque Garcia Luis Fernando,Si
10/17/2017,Enríquez Maya Carlos Eduardo,Si
10/17/2017,Enríquez Rosero Manuel Mesías,Si
10/17/2017,Galán Pachón Juan Manuel,Si
10/17/2017,Galvis Méndez Daira,Si
10/17/2017,García Realpe Guillermo,Si
10/17/2017,Gerlein Echeverría Roberto,Si
10/17/2017,Guerra de la Espriella Antonio del Cristo,Si
10/17/2017,López Maya Alexánder,Si
10/17/2017,Mora Jaramillo Manuel Guillermo,Si
10/17/2017,Name Cardozo José David,Si
10/17/2017,Pedraza Gutiérrez Jorge Hernando,No
10/17/2017,Restrepo Escobar Juan Carlos,Si
10/17/2017,Robledo Castillo Jorge Enrique,Si
10/17/2017,Rodríguez Sarmiento Milton Arlex,Si
10/17/2017,Sierra Grajales Luis Emilio,Si
10/17/2017,Velasco Chaves  Luis Fernando,No
10/17/2017,Aguilar Hurtado Nerthink Mauricio,Si
10/17/2017,Avirama Avirama Marco Aníbal,Si
10/17/2017,Barreras Montealegre Roy Leonardo,Si
10/17/2017,Besaile Fayad Musa,No
10/17/2017,Elías Vidal Bernardo Miguel,No
10/17/2017,Hoyos Giraldo Germán Darío,Si
10/17/2017,Lizcano Arango Oscar Mauricio,Si
10/17/2017,Martínez Aristizábal Maritza,Si
10/17/2017,García Burgos Nora María,Si
10/17/2017,Merheg Marun Juan Samy,Si
10/17/2017,Paredes Aguirre Myriam Alicia,Si
10/17/2017,Suárez Mira Olga Lucía,Si
10/17/2017,Tamayo Tamayo Fernando Eustacio,No
10/17/2017,Casado de López Arleth Patricia,Si
10/17/2017,Delgado Ruiz Édinson,Si
10/17/2017,Durán Barrera Jaime Enrique,Si
10/17/2017,García Turbay Lidio,Si
10/17/2017,Santos Marín Guillermo Antonio,Si
10/17/2017,Villalba Mosquera Rodrigo,Si
10/17/2017,Correa Jiménez Antonio José,Si
10/17/2017,García Romero Teresita,No
10/17/2017,Guerra Sotto Julio Miguel,Si
10/17/2017,Motoa Solarte Carlos Fernando,No
10/17/2017,Name Iván Leonidas,Si
10/17/2017,Vega Quiroz Doris Clemencia,Si
10/17/2017,Andrade Casamá Luis Evelis,Si
10/17/2017,Castilla Salazar Jesús Alberto,No
10/17/2017,Cepeda Castro Iván,No
10/17/2017,Niño Avendaño Senén Segundo,Si
10/17/2017,López Hernández Claudia Nayibe,Si
10/17/2017,Navarro Wolff Antonio José,Si
10/17/2017,Ospina Gómez Jorge Iván,Si
10/17/2017,Prieto Riveros Jorge Eliécer,Si
10/17/2017,Dusan Albin Velez Trujillo,Si
10/17/2017,Martínez Rosales Rosmery,Si
10/17/2017,Varón Cotrino Germán,Si
10/17/2017,Alvarez Montenegro Javier Tato,No
10/17/2017,Cristo Bustos Andrés,Si
10/17/2017,Fernández Alcocer Mario Alberto,Si
10/17/2017,Gaviria Correa Sofía Alejandra,Si
10/17/2017,Morales Hoyos Viviane,Si
10/17/2017,Serpa Uribe Horacio,Si
10/17/2017,Acuña  Díaz Laureano Augusto,Si
10/17/2017,Blel Scaf Nadya Georgette,Si
10/17/2017,Delgado Martínez Javier Mauricio,Si
10/17/2017,Gómez Jiménez Juan Diego,Si
10/17/2017,Osorio  Salgado Nidia Marcela,Si
10/17/2017,Pestana Rojas Yamina del Carmen,Si
10/17/2017,Araújo Rumié Fernando Nicolás,Si
10/17/2017,Bustamante García Everth,Si
10/17/2017,Cabrales Castillo Daniel  Alberto,Si
10/17/2017,Castañeda Serrano Orlando,Si
10/17/2017,Correa  Borrero Susana,Si
10/17/2017,Duque Márquez Iván,Si
10/17/2017,Gaviria Vélez José  Obdulio,Si
10/17/2017,Baron Neira Leon Rigoberto,Si
10/17/2017,Holguín Moreno Paola  Andrea,Si
10/17/2017,Macías Tovar Ernesto,Si
10/17/2017,Mejía Mejía Carlos  Felipe,Si
10/17/2017,Ramos Maya Alfredo,Si
10/17/2017,Rangel  Suárez Alfredo,Si
10/17/2017,Tovar Rey Nohora  Stella,Si
10/17/2017,Uribe Vélez Álvaro,Si
10/17/2017,Valencia  Laserna Paloma,Si
10/17/2017,Guerra  de la Espriella Maria del Rosario,Si
10/17/2017,Amín Hernández Jaime Alejandro,Si
10/17/2017,Henríquez Pinedo Honorio Miguel,Si
10/17/2017,Cabrera Báez Ángel Custodio,Si
10/17/2017,Chamorro  Cruz William Jimmy,Si
10/17/2017,García Zuccardi Andrés,Si
10/17/2017,Gnecco Zuleta José  Alfredo,Si
10/17/2017,Pulgar Daza Eduardo Enrique,Si
10/17/2017,Villadiego Villadiego Sandra  Elena,Si
10/17/2017,Rodríguez Rengifo Roosvelt,Si
10/18/2017,Gechen Turbay  Jorge Eduardo,Si
10/18/2017,Vega  de Plazas Ruby Thania,Si
10/18/2017,Andrade Serrano Hernán Francisco,Si
10/18/2017,Asthon Giraldo Álvaro Antonio,Si
10/18/2017,Benedetti Villaneda Armando Alberto,No
10/18/2017,Celis Carrillo Bernabé,Si
10/18/2017,Cepeda Sarabia Efraín José,Si
10/18/2017,Corzo Román Juan Manuel,No
10/18/2017,Char Chaljub Arturo,Si
10/18/2017,Duque Garcia Luis Fernando,Si
10/18/2017,Enríquez Maya Carlos Eduardo,Si
10/18/2017,Enríquez Rosero Manuel Mesías,Si
10/18/2017,Galán Pachón Juan Manuel,Si
10/18/2017,Galvis Méndez Daira,Si
10/18/2017,García Realpe Guillermo,Si
10/18/2017,Gerlein Echeverría Roberto,Si
10/18/2017,Guerra de la Espriella Antonio del Cristo,Si
10/18/2017,López Maya Alexánder,Si
10/18/2017,Mora Jaramillo Manuel Guillermo,Si
10/18/2017,Name Cardozo José David,Si
10/18/2017,Pedraza Gutiérrez Jorge Hernando,Si
10/18/2017,Restrepo Escobar Juan Carlos,Si
10/18/2017,Robledo Castillo Jorge Enrique,Si
10/18/2017,Rodríguez Sarmiento Milton Arlex,No
10/18/2017,Sierra Grajales Luis Emilio,Si
10/18/2017,Velasco Chaves  Luis Fernando,Si
10/18/2017,Aguilar Hurtado Nerthink Mauricio,Si
10/18/2017,Avirama Avirama Marco Aníbal,Si
10/18/2017,Barreras Montealegre Roy Leonardo,Si
10/18/2017,Besaile Fayad Musa,No
10/18/2017,Elías Vidal Bernardo Miguel,No
10/18/2017,Hoyos Giraldo Germán Darío,Si
10/18/2017,Lizcano Arango Oscar Mauricio,Si
10/18/2017,Martínez Aristizábal Maritza,Si
10/18/2017,García Burgos Nora María,Si
10/18/2017,Merheg Marun Juan Samy,Si
10/18/2017,Paredes Aguirre Myriam Alicia,Si
10/18/2017,Suárez Mira Olga Lucía,Si
10/18/2017,Tamayo Tamayo Fernando Eustacio,No
10/18/2017,Casado de López Arleth Patricia,Si
10/18/2017,Delgado Ruiz Édinson,Si
10/18/2017,Durán Barrera Jaime Enrique,Si
10/18/2017,García Turbay Lidio,Si
10/18/2017,Santos Marín Guillermo Antonio,Si
10/18/2017,Villalba Mosquera Rodrigo,Si
10/18/2017,Correa Jiménez Antonio José,Si
10/18/2017,García Romero Teresita,Si
10/18/2017,Guerra Sotto Julio Miguel,Si
10/18/2017,Motoa Solarte Carlos Fernando,Si
10/18/2017,Name Iván Leonidas,Si
10/18/2017,Vega Quiroz Doris Clemencia,Si
10/18/2017,Andrade Casamá Luis Evelis,Si
10/18/2017,Castilla Salazar Jesús Alberto,Si
10/18/2017,Cepeda Castro Iván,Si
10/18/2017,Niño Avendaño Senén Segundo,Si
10/18/2017,López Hernández Claudia Nayibe,Si
10/18/2017,Navarro Wolff Antonio José,Si
10/18/2017,Ospina Gómez Jorge Iván,Si
10/18/2017,Prieto Riveros Jorge Eliécer,Si
10/18/2017,Dusan Albin Velez Trujillo,Si
10/18/2017,Martínez Rosales Rosmery,Si
10/18/2017,Varón Cotrino Germán,Si
10/18/2017,Alvarez Montenegro Javier Tato,Si
10/18/2017,Cristo Bustos Andrés,Si
10/18/2017,Fernández Alcocer Mario Alberto,Si
10/18/2017,Gaviria Correa Sofía Alejandra,Si
10/18/2017,Morales Hoyos Viviane,No
10/18/2017,Serpa Uribe Horacio,Si
10/18/2017,Acuña  Díaz Laureano Augusto,Si
10/18/2017,Blel Scaf Nadya Georgette,Si
10/18/2017,Delgado Martínez Javier Mauricio,Si
10/18/2017,Gómez Jiménez Juan Diego,Si
10/18/2017,Osorio  Salgado Nidia Marcela,Si
10/18/2017,Pestana Rojas Yamina del Carmen,Si
10/18/2017,Araújo Rumié Fernando Nicolás,Si
10/18/2017,Bustamante García Everth,Si
10/18/2017,Cabrales Castillo Daniel  Alberto,Si
10/18/2017,Castañeda Serrano Orlando,Si
10/18/2017,Correa  Borrero Susana,Si
10/18/2017,Duque Márquez Iván,Si
10/18/2017,Gaviria Vélez José  Obdulio,Si
10/18/2017,Baron Neira Leon Rigoberto,Si
10/18/2017,Holguín Moreno Paola  Andrea,Si
10/18/2017,Macías Tovar Ernesto,Si
10/18/2017,Mejía Mejía Carlos  Felipe,Si
10/18/2017,Ramos Maya Alfredo,Si
10/18/2017,Rangel  Suárez Alfredo,Si
10/18/2017,Tovar Rey Nohora  Stella,Si
10/18/2017,Uribe Vélez Álvaro,Si
10/18/2017,Valencia  Laserna Paloma,Si
10/18/2017,Guerra  de la Espriella Maria del Rosario,Si
10/18/2017,Amín Hernández Jaime Alejandro,Si
10/18/2017,Henríquez Pinedo Honorio Miguel,Si
10/18/2017,Amín Escaf Miguel,Si
10/18/2017,Cabrera Báez Ángel Custodio,Si
10/18/2017,Chamorro  Cruz William Jimmy,Si
10/18/2017,García Zuccardi Andrés,Si
10/18/2017,Gnecco Zuleta José  Alfredo,Si
10/18/2017,Pulgar Daza Eduardo Enrique,Si
10/18/2017,Villadiego Villadiego Sandra  Elena,Si
10/18/2017,Rodríguez Rengifo Roosvelt,Si
10/24/2017,Gechen Turbay  Jorge Eduardo,Si
10/24/2017,Vega  de Plazas Ruby Thania,Si
10/24/2017,Andrade Serrano Hernán Francisco,Si
10/24/2017,Asthon Giraldo Álvaro Antonio,Si
10/24/2017,Benedetti Villaneda Armando Alberto,Si
10/24/2017,Celis Carrillo Bernabé,Si
10/24/2017,Cepeda Sarabia Efraín José,Si
10/24/2017,Corzo Román Juan Manuel,No
10/24/2017,Char Chaljub Arturo,Si
10/24/2017,Duque Garcia Luis Fernando,Si
10/24/2017,Enríquez Maya Carlos Eduardo,Si
10/24/2017,Enríquez Rosero Manuel Mesías,Si
10/24/2017,Galán Pachón Juan Manuel,Si
10/24/2017,Galvis Méndez Daira,No
10/24/2017,García Realpe Guillermo,Si
10/24/2017,Gerlein Echeverría Roberto,Si
10/24/2017,Guerra de la Espriella Antonio del Cristo,Si
10/24/2017,López Maya Alexánder,Si
10/24/2017,Mora Jaramillo Manuel Guillermo,Si
10/24/2017,Name Cardozo José David,No
10/24/2017,Pedraza Gutiérrez Jorge Hernando,Si
10/24/2017,Restrepo Escobar Juan Carlos,Si
10/24/2017,Robledo Castillo Jorge Enrique,Si
10/24/2017,Rodríguez Sarmiento Milton Arlex,Si
10/24/2017,Sierra Grajales Luis Emilio,Si
10/24/2017,Velasco Chaves  Luis Fernando,Si
10/24/2017,Aguilar Hurtado Nerthink Mauricio,Si
10/24/2017,Avirama Avirama Marco Aníbal,Si
10/24/2017,Barreras Montealegre Roy Leonardo,Si
10/24/2017,Besaile Fayad Musa,No
10/24/2017,Elías Vidal Bernardo Miguel,No
10/24/2017,Hoyos Giraldo Germán Darío,No
10/24/2017,Lizcano Arango Oscar Mauricio,No
10/24/2017,Martínez Aristizábal Maritza,Si
10/24/2017,García Burgos Nora María,Si
10/24/2017,Merheg Marun Juan Samy,No
10/24/2017,Paredes Aguirre Myriam Alicia,Si
10/24/2017,Suárez Mira Olga Lucía,No
10/24/2017,Tamayo Tamayo Fernando Eustacio,No
10/24/2017,Casado de López Arleth Patricia,Si
10/24/2017,Delgado Ruiz Édinson,Si
10/24/2017,Durán Barrera Jaime Enrique,Si
10/24/2017,García Turbay Lidio,Si
10/24/2017,Santos Marín Guillermo Antonio,Si
10/24/2017,Villalba Mosquera Rodrigo,Si
10/24/2017,Correa Jiménez Antonio José,Si
10/24/2017,García Romero Teresita,Si
10/24/2017,Guerra Sotto Julio Miguel,Si
10/24/2017,Motoa Solarte Carlos Fernando,Si
10/24/2017,Name Iván Leonidas,Si
10/24/2017,Vega Quiroz Doris Clemencia,Si
10/24/2017,Andrade Casamá Luis Evelis,Si
10/24/2017,Castilla Salazar Jesús Alberto,Si
10/24/2017,Cepeda Castro Iván,Si
10/24/2017,Niño Avendaño Senén Segundo,Si
10/24/2017,López Hernández Claudia Nayibe,Si
10/24/2017,Navarro Wolff Antonio José,Si
10/24/2017,Ospina Gómez Jorge Iván,Si
10/24/2017,Prieto Riveros Jorge Eliécer,No
10/24/2017,Dusan Albin Velez Trujillo,Si
10/24/2017,Martínez Rosales Rosmery,Si
10/24/2017,Varón Cotrino Germán,No
10/24/2017,Alvarez Montenegro Javier Tato,Si
10/24/2017,Cristo Bustos Andrés,Si
10/24/2017,Fernández Alcocer Mario Alberto,Si
10/24/2017,Gaviria Correa Sofía Alejandra,Si
10/24/2017,Morales Hoyos Viviane,Si
10/24/2017,Serpa Uribe Horacio,Si
10/24/2017,Acuña  Díaz Laureano Augusto,Si
10/24/2017,Blel Scaf Nadya Georgette,Si
10/24/2017,Delgado Martínez Javier Mauricio,Si
10/24/2017,Gómez Jiménez Juan Diego,Si
10/24/2017,Osorio  Salgado Nidia Marcela,Si
10/24/2017,Pestana Rojas Yamina del Carmen,No
10/24/2017,Araújo Rumié Fernando Nicolás,Si
10/24/2017,Bustamante García Everth,Si
10/24/2017,Cabrales Castillo Daniel  Alberto,Si
10/24/2017,Castañeda Serrano Orlando,Si
10/24/2017,Correa  Borrero Susana,Si
10/24/2017,Duque Márquez Iván,Si
10/24/2017,Gaviria Vélez José  Obdulio,Si
10/24/2017,Baron Neira Leon Rigoberto,Si
10/24/2017,Holguín Moreno Paola  Andrea,Si
10/24/2017,Macías Tovar Ernesto,Si
10/24/2017,Mejía Mejía Carlos  Felipe,Si
10/24/2017,Ramos Maya Alfredo,Si
10/24/2017,Rangel  Suárez Alfredo,Si
10/24/2017,Tovar Rey Nohora  Stella,Si
10/24/2017,Uribe Vélez Álvaro,Si
10/24/2017,Valencia  Laserna Paloma,Si
10/24/2017,Guerra  de la Espriella Maria del Rosario,Si
10/24/2017,Amín Hernández Jaime Alejandro,Si
10/24/2017,Henríquez Pinedo Honorio Miguel,Si
10/24/2017,Amín Escaf Miguel,No
10/24/2017,Cabrera Báez Ángel Custodio,Si
10/24/2017,Chamorro  Cruz William Jimmy,Si
10/24/2017,García Zuccardi Andrés,Si
10/24/2017,Gnecco Zuleta José  Alfredo,No
10/24/2017,Pulgar Daza Eduardo Enrique,No
10/24/2017,Villadiego Villadiego Sandra  Elena,Si
10/24/2017,Rodríguez Rengifo Roosvelt,Si
10/25/2017,Gechen Turbay  Jorge Eduardo,Si
10/25/2017,Vega  de Plazas Ruby Thania,Si
10/25/2017,Andrade Serrano Hernán Francisco,Si
10/25/2017,Asthon Giraldo Álvaro Antonio,Si
10/25/2017,Benedetti Villaneda Armando Alberto,Si
10/25/2017,Celis Carrillo Bernabé,Si
10/25/2017,Cepeda Sarabia Efraín José,Si
10/25/2017,Corzo Román Juan Manuel,Si
10/25/2017,Char Chaljub Arturo,Si
10/25/2017,Duque Garcia Luis Fernando,Si
10/25/2017,Enríquez Maya Carlos Eduardo,Si
10/25/2017,Enríquez Rosero Manuel Mesías,Si
10/25/2017,Galán Pachón Juan Manuel,Si
10/25/2017,Galvis Méndez Daira,Si
10/25/2017,García Realpe Guillermo,Si
10/25/2017,Gerlein Echeverría Roberto,Si
10/25/2017,Guerra de la Espriella Antonio del Cristo,Si
10/25/2017,López Maya Alexánder,No
10/25/2017,Mora Jaramillo Manuel Guillermo,Si
10/25/2017,Name Cardozo José David,Si
10/25/2017,Pedraza Gutiérrez Jorge Hernando,Si
10/25/2017,Restrepo Escobar Juan Carlos,Si
10/25/2017,Robledo Castillo Jorge Enrique,No
10/25/2017,Rodríguez Sarmiento Milton Arlex,Si
10/25/2017,Sierra Grajales Luis Emilio,Si
10/25/2017,Velasco Chaves  Luis Fernando,Si
10/25/2017,Aguilar Hurtado Nerthink Mauricio,Si
10/25/2017,Avirama Avirama Marco Aníbal,Si
10/25/2017,Barreras Montealegre Roy Leonardo,Si
10/25/2017,Besaile Fayad Musa,No
10/25/2017,Elías Vidal Bernardo Miguel,No
10/25/2017,Hoyos Giraldo Germán Darío,Si
10/25/2017,Lizcano Arango Oscar Mauricio,No
10/25/2017,Martínez Aristizábal Maritza,Si
10/25/2017,García Burgos Nora María,Si
10/25/2017,Merheg Marun Juan Samy,Si
10/25/2017,Paredes Aguirre Myriam Alicia,Si
10/25/2017,Suárez Mira Olga Lucía,Si
10/25/2017,Tamayo Tamayo Fernando Eustacio,Si
10/25/2017,Casado de López Arleth Patricia,Si
10/25/2017,Delgado Ruiz Édinson,Si
10/25/2017,Durán Barrera Jaime Enrique,Si
10/25/2017,García Turbay Lidio,Si
10/25/2017,Santos Marín Guillermo Antonio,Si
10/25/2017,Villalba Mosquera Rodrigo,Si
10/25/2017,Correa Jiménez Antonio José,Si
10/25/2017,García Romero Teresita,Si
10/25/2017,Guerra Sotto Julio Miguel,No
10/25/2017,Motoa Solarte Carlos Fernando,Si
10/25/2017,Name Iván Leonidas,Si
10/25/2017,Vega Quiroz Doris Clemencia,No
10/25/2017,Andrade Casamá Luis Evelis,Si
10/25/2017,Castilla Salazar Jesús Alberto,Si
10/25/2017,Cepeda Castro Iván,Si
10/25/2017,Niño Avendaño Senén Segundo,No
10/25/2017,López Hernández Claudia Nayibe,Si
10/25/2017,Navarro Wolff Antonio José,Si
10/25/2017,Ospina Gómez Jorge Iván,No
10/25/2017,Prieto Riveros Jorge Eliécer,No
10/25/2017,Dusan Albin Velez Trujillo,Si
10/25/2017,Martínez Rosales Rosmery,Si
10/25/2017,Varón Cotrino Germán,Si
10/25/2017,Alvarez Montenegro Javier Tato,Si
10/25/2017,Cristo Bustos Andrés,Si
10/25/2017,Fernández Alcocer Mario Alberto,Si
10/25/2017,Gaviria Correa Sofía Alejandra,Si
10/25/2017,Morales Hoyos Viviane,Si
10/25/2017,Serpa Uribe Horacio,Si
10/25/2017,Acuña  Díaz Laureano Augusto,Si
10/25/2017,Blel Scaf Nadya Georgette,Si
10/25/2017,Delgado Martínez Javier Mauricio,Si
10/25/2017,Gómez Jiménez Juan Diego,Si
10/25/2017,Osorio  Salgado Nidia Marcela,Si
10/25/2017,Pestana Rojas Yamina del Carmen,No
10/25/2017,Araújo Rumié Fernando Nicolás,Si
11/01/2017,García Realpe Guillermo,Si
10/25/2017,Bustamante García Everth,Si
10/25/2017,Cabrales Castillo Daniel  Alberto,Si
10/25/2017,Castañeda Serrano Orlando,Si
10/25/2017,Correa  Borrero Susana,Si
10/25/2017,Duque Márquez Iván,Si
10/25/2017,Gaviria Vélez José  Obdulio,Si
10/25/2017,Baron Neira Leon Rigoberto,Si
10/25/2017,Holguín Moreno Paola  Andrea,Si
10/25/2017,Macías Tovar Ernesto,Si
10/25/2017,Mejía Mejía Carlos  Felipe,Si
10/25/2017,Ramos Maya Alfredo,Si
10/25/2017,Rangel  Suárez Alfredo,Si
10/25/2017,Tovar Rey Nohora  Stella,Si
10/25/2017,Uribe Vélez Álvaro,Si
10/25/2017,Valencia  Laserna Paloma,Si
10/25/2017,Guerra  de la Espriella Maria del Rosario,Si
10/25/2017,Amín Hernández Jaime Alejandro,Si
10/25/2017,Henríquez Pinedo Honorio Miguel,Si
10/25/2017,Amín Escaf Miguel,Si
10/25/2017,Cabrera Báez Ángel Custodio,Si
10/25/2017,Chamorro  Cruz William Jimmy,Si
10/25/2017,García Zuccardi Andrés,Si
10/25/2017,Gnecco Zuleta José  Alfredo,No
10/25/2017,Pulgar Daza Eduardo Enrique,Si
10/25/2017,Villadiego Villadiego Sandra  Elena,Si
10/25/2017,Rodríguez Rengifo Roosvelt,Si
10/31/2017,Gechen Turbay  Jorge Eduardo,Si
10/31/2017,Vega  de Plazas Ruby Thania,Si
10/31/2017,Andrade Serrano Hernán Francisco,Si
